id,state,disease,count,percentage,SI_index
72,Puerto Rico,canker sores,0,0.0,0.0
72,Puerto Rico,chronic childhood arthritis,0,0.0,0.0
72,Puerto Rico,colorectal cancer,0,0.0,0.0
72,Puerto Rico,cradle cap,0,0.0,0.0
72,Puerto Rico,deep vein thrombosis,0,0.0,0.0
72,Puerto Rico,dependent personality disorder,0,0.0,0.0
72,Puerto Rico,diabetes mellitus,0,0.0,0.0
72,Puerto Rico,diverticulitis,0,0.0,0.0
72,Puerto Rico,dysfunctional uterine bleeding,0,0.0,0.0
72,Puerto Rico,ear problems,0,0.0,0.0
72,Puerto Rico,edwards syndrome,0,0.0,0.0
72,Puerto Rico,gallbladder disease,0,0.0,0.0
72,Puerto Rico,gallstone,0,0.0,0.0
72,Puerto Rico,gastroesophageal reflux,0,0.0,0.0
72,Puerto Rico,genitak wart,0,0.0,0.0
72,Puerto Rico,gloerulonephritis,0,0.0,0.0
72,Puerto Rico,gum diseases,0,0.0,0.0
72,Puerto Rico,gynecomastia,0,0.0,0.0
72,Puerto Rico,head lice,0,0.0,0.0
72,Puerto Rico,heal pain,0,0.0,0.0
72,Puerto Rico,heart stroke,0,0.0,0.0
72,Puerto Rico,herniated discs,0,0.0,0.0
72,Puerto Rico,herpes simplex,0,0.0,0.0
72,Puerto Rico,hiatal hernia,0,0.0,0.0
72,Puerto Rico,historic personality disorder,0,0.0,0.0
72,Puerto Rico,hyperglycemia,0,0.0,0.0
72,Puerto Rico,hyperthyroidism,0,0.0,0.0
72,Puerto Rico,infectious mononucleosis,0,0.0,0.0
72,Puerto Rico,iron deficiency anemia,0,0.0,0.0
72,Puerto Rico,irritable bowel syndrome,0,0.0,0.0
72,Puerto Rico,irritable male syndrome,0,0.0,0.0
72,Puerto Rico,irritant diaper dermatitis,0,0.0,0.0
72,Puerto Rico,juvenile diabetes,0,0.0,0.0
72,Puerto Rico,liver tumour,0,0.0,0.0
72,Puerto Rico,mucus in stool,0,0.0,0.0
72,Puerto Rico,muocardinal infraction,0,0.0,0.0
72,Puerto Rico,muscle cramps,0,0.0,0.0
72,Puerto Rico,muscle fatigue,0,0.0,0.0
72,Puerto Rico,nail biting,0,0.0,0.0
72,Puerto Rico,nephropathy,0,0.0,0.0
72,Puerto Rico,obsessive compulsive disorder,0,0.0,0.0
72,Puerto Rico,osteomyelitis,0,0.0,0.0
72,Puerto Rico,paranoid personality disorder,0,0.0,0.0
72,Puerto Rico,peptic ulcer,0,0.0,0.0
72,Puerto Rico,percasive development disorder,0,0.0,0.0
72,Puerto Rico,peripheral vascular disease,0,0.0,0.0
72,Puerto Rico,peyronie's disease,0,0.0,0.0
72,Puerto Rico,polycystic ovary syndrome,0,0.0,0.0
72,Puerto Rico,post nasal drip,0,0.0,0.0
72,Puerto Rico,posttraumatic stress,0,0.0,0.0
72,Puerto Rico,posttraumatic stress disorder,0,0.0,0.0
72,Puerto Rico,premenstrual syndrome,0,0.0,0.0
72,Puerto Rico,propecia,0,0.0,0.0
72,Puerto Rico,reactive attachment disorder,0,0.0,0.0
72,Puerto Rico,renal failure,0,0.0,0.0
72,Puerto Rico,restless legs syndrome,0,0.0,0.0
72,Puerto Rico,ringworm,0,0.0,0.0
72,Puerto Rico,schizoid personality disorder,0,0.0,0.0
72,Puerto Rico,sexually transmitted disease,0,0.0,0.0
72,Puerto Rico,sinusitis,0,0.0,0.0
72,Puerto Rico,sleep disorder,0,0.0,0.0
72,Puerto Rico,social anxiety disorder,0,0.0,0.0
72,Puerto Rico,staphylococcus aureus,0,0.0,0.0
72,Puerto Rico,streptococcal pharyngitis,0,0.0,0.0
72,Puerto Rico,sudden infant death syndrome,0,0.0,0.0
72,Puerto Rico,syphilis,0,0.0,0.0
72,Puerto Rico,systemic lupus erythematosus,0,0.0,0.0
72,Puerto Rico,tennis elbow,0,0.0,0.0
72,Puerto Rico,termination of pregnancy,0,0.0,0.0
72,Puerto Rico,varicose veins,0,0.0,0.0
72,Puerto Rico,williams syndrome,0,0.0,0.0
44,Rhode Island,cancer,2550,28.71,-20.9218941177
44,Rhode Island,depression,1575,17.73,-27.7713523809
44,Rhode Island,anxiety,1012,11.39,-26.2987845849
44,Rhode Island,flu,248,2.79,-8.25052419354
44,Rhode Island,burns,231,2.6,-1.65242424243
44,Rhode Island,diabetes,229,2.58,0.59327510917
44,Rhode Island,headache,209,2.35,-4.13866028708
44,Rhode Island,autism,199,2.24,17.1490452261
44,Rhode Island,disabilities,193,2.17,18.5959067358
44,Rhode Island,fever,184,2.07,1.30304347826
44,Rhode Island,hiv,148,1.67,-5.31972972973
44,Rhode Island,fracture,136,1.53,-15.4114705882
44,Rhode Island,aids,125,1.41,5.6304
44,Rhode Island,acne,113,1.27,-9.19460176992
44,Rhode Island,brain cancer,108,1.22,-30.8575925926
44,Rhode Island,asthma,81,0.91,23.8332098766
44,Rhode Island,obesity,71,0.8,-16.6887323944
44,Rhode Island,arthritis,69,0.78,1.06376811595
44,Rhode Island,scars,61,0.69,-5.58672131147
44,Rhode Island,breast cancer,56,0.63,-34.7425
44,Rhode Island,prostate cancer,55,0.62,2.846
44,Rhode Island,dyslexia,52,0.59,21.5048076923
44,Rhode Island,epilepsy,51,0.57,14.0564705882
44,Rhode Island,itching,51,0.57,3.54490196079
44,Rhode Island,panic attack,50,0.56,-36.5972
44,Rhode Island,heartburn,45,0.51,-15.9251111111
44,Rhode Island,fibromyalgia,39,0.44,-3.98435897436
44,Rhode Island,lung cancer,39,0.44,-50.4574358975
44,Rhode Island,down syndrome,38,0.43,-1.81289473684
44,Rhode Island,allergy,35,0.39,17.4345714286
44,Rhode Island,leukemia,33,0.37,1.8296969697
44,Rhode Island,pneumonia,33,0.37,-2.91696969697
44,Rhode Island,rotator cuff,30,0.34,-6.38933333333
44,Rhode Island,diarrhea,29,0.33,5.94137931036
44,Rhode Island,cholesterol,27,0.3,-5.00222222222
44,Rhode Island,hepatitis,27,0.3,10.6755555556
44,Rhode Island,snoring,26,0.29,22.0446153846
44,Rhode Island,back pain,23,0.26,-32.4508695652
44,Rhode Island,dehydration,23,0.26,-32.132173913
44,Rhode Island,memory loss,23,0.26,-12.1208695652
44,Rhode Island,schizophrenia,23,0.26,-14.8617391304
44,Rhode Island,eating disorders,22,0.25,-21.1213636364
44,Rhode Island,brain tumor,21,0.24,-25.6933333333
44,Rhode Island,hypertension,20,0.23,-5.5115
44,Rhode Island,malaria,19,0.21,-1.53052631579
44,Rhode Island,miscarriage,18,0.2,15.95
44,Rhode Island,ovarian cancer,18,0.2,-38.5677777778
44,Rhode Island,syphilis,16,0.18,18.465625
44,Rhode Island,hemorrhoids,15,0.17,-7.27199999998
44,Rhode Island,hives,15,0.17,-2.82133333333
44,Rhode Island,vertigo,15,0.17,19.244
44,Rhode Island,gonorrhea,14,0.16,35.13
44,Rhode Island,influenza,14,0.16,-19.2928571429
44,Rhode Island,infertility,13,0.15,10.88
44,Rhode Island,phobia,12,0.14,-20.93
44,Rhode Island,testicular cancer,12,0.14,-11.115
44,Rhode Island,bipolar disorder,11,0.12,-40.5254545455
44,Rhode Island,heart failure,11,0.12,-37.6981818182
44,Rhode Island,endometriosis,10,0.11,9.80199999999
44,Rhode Island,skin cancer,10,0.11,-22.106
44,Rhode Island,hemorrhage,9,0.1,-27.9888888889
44,Rhode Island,parkinson's disease,9,0.1,-4.33
44,Rhode Island,rheumatoid arthritis,9,0.1,30.8333333333
44,Rhode Island,alopecia,8,0.09,11.20875
44,Rhode Island,cardiovascular disease,8,0.09,2.91875
44,Rhode Island,gout,8,0.09,16.27125
44,Rhode Island,mesothelioma,8,0.09,13.68625
44,Rhode Island,tuberculosis,8,0.09,-16.90125
44,Rhode Island,alzheimer's disease,7,0.08,-2.00714285714
44,Rhode Island,neck pain,7,0.08,-50.6085714285
44,Rhode Island,personality disorder,7,0.08,-24.9114285714
44,Rhode Island,freckle,6,0.07,20.6833333333
44,Rhode Island,osteoporosis,6,0.07,-24.3766666667
44,Rhode Island,sclerosis,6,0.07,19.275
44,Rhode Island,smallpox,6,0.07,7.86333333333
44,Rhode Island,ulcers,6,0.07,-26.2733333333
44,Rhode Island,wart,6,0.07,1.46
44,Rhode Island,bone cancer,5,0.06,10.476
44,Rhode Island,dandruff,5,0.06,-22.86
44,Rhode Island,menopause,5,0.06,5.448
44,Rhode Island,multiple sclerosis,5,0.06,16.366
44,Rhode Island,traumatic brain injury,5,0.06,22.714
44,Rhode Island,anemia,4,0.05,-19.1475
44,Rhode Island,cervical cancer,4,0.05,-76.1125
44,Rhode Island,ear infections,4,0.05,18.4
44,Rhode Island,infectious diseases,4,0.05,-21.075
44,Rhode Island,joint pain,4,0.05,-13.905
44,Rhode Island,sunburn,4,0.05,-15.265
44,Rhode Island,altitude sickness,3,0.03,14.05
44,Rhode Island,bad breath,3,0.03,-83.0866666667
44,Rhode Island,bladder cancer,3,0.03,-23.5466666667
44,Rhode Island,bursitis,3,0.03,-82.25
44,Rhode Island,irritable bowel syndrome,3,0.03,9.47333333333
44,Rhode Island,melena,3,0.03,1.41333333333
44,Rhode Island,muscle fatigue,3,0.03,-25.0
44,Rhode Island,psoriasis,3,0.03,0.0
44,Rhode Island,sciatica,3,0.03,-13.7
44,Rhode Island,tooth decay,3,0.03,-48.7833333333
44,Rhode Island,colorectal cancer,2,0.02,-58.665
44,Rhode Island,erectile dysfunction,2,0.02,-23.695
44,Rhode Island,gallstone,2,0.02,0.0
44,Rhode Island,head lice,2,0.02,-21.075
44,Rhode Island,hyperthyroidism,2,0.02,18.06
44,Rhode Island,hypothyroidism,2,0.02,27.87
44,Rhode Island,iron deficiency anemia,2,0.02,3.34
44,Rhode Island,muscle pain,2,0.02,-61.685
44,Rhode Island,post nasal drip,2,0.02,0.0
44,Rhode Island,varicose veins,2,0.02,0.0
44,Rhode Island,anorexia nervosa,1,0.01,45.74
44,Rhode Island,bedwetting,1,0.01,67.05
44,Rhode Island,benign prostatic hyperplasia,1,0.01,31.82
44,Rhode Island,borderline personality disorder,1,0.01,-40.19
44,Rhode Island,celiac disease,1,0.01,-52.55
44,Rhode Island,deafness,1,0.01,76.5
44,Rhode Island,deep vein thrombosis,1,0.01,0.0
44,Rhode Island,dissociative identity disorder,1,0.01,-40.19
44,Rhode Island,diverticulitis,1,0.01,0.0
44,Rhode Island,gallbladder disease,1,0.01,0.0
44,Rhode Island,gastroesophageal reflux,1,0.01,-27.32
44,Rhode Island,herniated discs,1,0.01,0.0
44,Rhode Island,juvenile diabetes,1,0.01,62.49
44,Rhode Island,nail biting,1,0.01,0.0
44,Rhode Island,posttraumatic stress,1,0.01,-44.04
44,Rhode Island,posttraumatic stress disorder,1,0.01,-44.04
44,Rhode Island,preterm birth,1,0.01,61.66
44,Rhode Island,propecia,1,0.01,0.0
44,Rhode Island,renal failure,1,0.01,2.58
44,Rhode Island,restless legs syndrome,1,0.01,-27.32
44,Rhode Island,rosacea,1,0.01,63.41
44,Rhode Island,staphylococcus aureus,1,0.01,36.12
44,Rhode Island,stomach cancer,1,0.01,-76.27
44,Rhode Island,williams syndrome,1,0.01,63.69
44,Rhode Island,acute bronchitis,0,0.0,0.0
44,Rhode Island,acute respiratory syndrome,0,0.0,0.0
44,Rhode Island,andropause,0,0.0,0.0
44,Rhode Island,antisocial personality disorder,0,0.0,0.0
44,Rhode Island,asperger syndrome,0,0.0,0.0
44,Rhode Island,avoidant personality disorder,0,0.0,0.0
44,Rhode Island,body dysmorphic disorder,0,0.0,0.0
44,Rhode Island,bovine spongiform encephalopathy,0,0.0,0.0
44,Rhode Island,candidiasis,0,0.0,0.0
44,Rhode Island,canker sores,0,0.0,0.0
44,Rhode Island,carpal tunnel syndrome,0,0.0,0.0
44,Rhode Island,chronic childhood arthritis,0,0.0,0.0
44,Rhode Island,conjunctivitis,0,0.0,0.0
44,Rhode Island,cradle cap,0,0.0,0.0
44,Rhode Island,crohn's disease,0,0.0,0.0
44,Rhode Island,dependent personality disorder,0,0.0,0.0
44,Rhode Island,dermatitis,0,0.0,0.0
44,Rhode Island,diabetes mellitus,0,0.0,0.0
44,Rhode Island,dysfunctional uterine bleeding,0,0.0,0.0
44,Rhode Island,ear problems,0,0.0,0.0
44,Rhode Island,edwards syndrome,0,0.0,0.0
44,Rhode Island,eye problems,0,0.0,0.0
44,Rhode Island,genitak wart,0,0.0,0.0
44,Rhode Island,gloerulonephritis,0,0.0,0.0
44,Rhode Island,gum diseases,0,0.0,0.0
44,Rhode Island,gynecomastia,0,0.0,0.0
44,Rhode Island,heal pain,0,0.0,0.0
44,Rhode Island,heart stroke,0,0.0,0.0
44,Rhode Island,herpes simplex,0,0.0,0.0
44,Rhode Island,hiatal hernia,0,0.0,0.0
44,Rhode Island,historic personality disorder,0,0.0,0.0
44,Rhode Island,hyperglycemia,0,0.0,0.0
44,Rhode Island,infectious mononucleosis,0,0.0,0.0
44,Rhode Island,irritable male syndrome,0,0.0,0.0
44,Rhode Island,irritant diaper dermatitis,0,0.0,0.0
44,Rhode Island,kidney stone,0,0.0,0.0
44,Rhode Island,liver tumour,0,0.0,0.0
44,Rhode Island,mucus in stool,0,0.0,0.0
44,Rhode Island,muocardinal infraction,0,0.0,0.0
44,Rhode Island,muscle cramps,0,0.0,0.0
44,Rhode Island,nephropathy,0,0.0,0.0
44,Rhode Island,obsessive compulsive disorder,0,0.0,0.0
44,Rhode Island,osteoarthritis,0,0.0,0.0
44,Rhode Island,osteomyelitis,0,0.0,0.0
44,Rhode Island,paranoid personality disorder,0,0.0,0.0
44,Rhode Island,penis enlargement,0,0.0,0.0
44,Rhode Island,peptic ulcer,0,0.0,0.0
44,Rhode Island,percasive development disorder,0,0.0,0.0
44,Rhode Island,peripheral vascular disease,0,0.0,0.0
44,Rhode Island,peyronie's disease,0,0.0,0.0
44,Rhode Island,poliomyelitis,0,0.0,0.0
44,Rhode Island,polycystic ovary syndrome,0,0.0,0.0
44,Rhode Island,premenstrual syndrome,0,0.0,0.0
44,Rhode Island,reactive attachment disorder,0,0.0,0.0
44,Rhode Island,ringworm,0,0.0,0.0
44,Rhode Island,scabies,0,0.0,0.0
44,Rhode Island,schizoid personality disorder,0,0.0,0.0
44,Rhode Island,sexually transmitted disease,0,0.0,0.0
44,Rhode Island,sinusitis,0,0.0,0.0
44,Rhode Island,skin rash,0,0.0,0.0
44,Rhode Island,sleep disorder,0,0.0,0.0
44,Rhode Island,social anxiety disorder,0,0.0,0.0
44,Rhode Island,streptococcal pharyngitis,0,0.0,0.0
44,Rhode Island,sudden infant death syndrome,0,0.0,0.0
44,Rhode Island,systemic lupus erythematosus,0,0.0,0.0
44,Rhode Island,tennis elbow,0,0.0,0.0
44,Rhode Island,termination of pregnancy,0,0.0,0.0
44,Rhode Island,urinary tract infection,0,0.0,0.0
45,South Carolina,cancer,10130,26.72,-31.2086367226
45,South Carolina,depression,8105,21.38,-30.2109130167
45,South Carolina,anxiety,4976,13.13,-26.2234626206
45,South Carolina,fever,1257,3.32,-1.71938743039
45,South Carolina,headache,1168,3.08,-21.1370205479
45,South Carolina,acne,1079,2.85,-10.35442076
45,South Carolina,burns,918,2.42,-5.06008714597
45,South Carolina,flu,857,2.26,-14.5657292882
45,South Carolina,diabetes,842,2.22,-1.81296912114
45,South Carolina,autism,588,1.55,19.4743707483
45,South Carolina,hiv,530,1.4,-29.0500188679
45,South Carolina,obesity,420,1.11,-45.9682857143
45,South Carolina,disabilities,401,1.06,6.77391521197
45,South Carolina,aids,396,1.04,-0.132020202024
45,South Carolina,scars,362,0.95,9.58392265193
45,South Carolina,brain cancer,353,0.93,-11.6938526912
45,South Carolina,prostate cancer,351,0.93,5.98732193732
45,South Carolina,epilepsy,278,0.73,7.13845323741
45,South Carolina,arthritis,252,0.66,1.41043650794
45,South Carolina,itching,252,0.66,-1.67476190476
45,South Carolina,breast cancer,200,0.53,-30.3807
45,South Carolina,heartburn,193,0.51,-15.0220207254
45,South Carolina,back pain,186,0.49,-38.7987634408
45,South Carolina,snoring,171,0.45,6.12111111111
45,South Carolina,ovarian cancer,169,0.45,-60.0018343195
45,South Carolina,asthma,148,0.39,-4.26351351351
45,South Carolina,leukemia,139,0.37,3.80978417266
45,South Carolina,lung cancer,139,0.37,-39.5446043166
45,South Carolina,diarrhea,135,0.36,1.12007407407
45,South Carolina,allergy,131,0.35,2.38977099237
45,South Carolina,panic attack,127,0.34,-49.0338582677
45,South Carolina,brain tumor,125,0.33,-27.9008
45,South Carolina,fracture,117,0.31,-4.66196581197
45,South Carolina,down syndrome,104,0.27,-0.982980769232
45,South Carolina,parkinson's disease,104,0.27,3.50951923077
45,South Carolina,eating disorders,95,0.25,-23.8630526316
45,South Carolina,fibromyalgia,90,0.24,-23.7828888889
45,South Carolina,pneumonia,90,0.24,-10.9586666667
45,South Carolina,endometriosis,85,0.22,0.429529411765
45,South Carolina,memory loss,83,0.22,-31.2362650602
45,South Carolina,dyslexia,77,0.2,13.8567532467
45,South Carolina,phobia,76,0.2,-32.0532894736
45,South Carolina,bipolar disorder,67,0.18,-53.2664179105
45,South Carolina,cholesterol,66,0.17,-1.16909090909
45,South Carolina,hypertension,60,0.16,-2.053
45,South Carolina,miscarriage,58,0.15,-1.93689655172
45,South Carolina,hepatitis,54,0.14,-2.88481481481
45,South Carolina,malaria,43,0.11,2.69139534883
45,South Carolina,vertigo,43,0.11,12.9686046512
45,South Carolina,personality disorder,42,0.11,-35.2521428571
45,South Carolina,schizophrenia,42,0.11,-15.1033333333
45,South Carolina,gonorrhea,40,0.11,23.1255
45,South Carolina,alopecia,38,0.1,-1.60657894737
45,South Carolina,infertility,38,0.1,-2.24736842105
45,South Carolina,wart,38,0.1,3.1897368421
45,South Carolina,dehydration,37,0.1,-26.1575675675
45,South Carolina,menopause,37,0.1,7.38216216216
45,South Carolina,mesothelioma,37,0.1,39.82
45,South Carolina,alzheimer's disease,36,0.09,-0.259444444448
45,South Carolina,heart failure,36,0.09,-32.8133333333
45,South Carolina,rotator cuff,36,0.09,-19.7338888889
45,South Carolina,neck pain,34,0.09,-12.3732352941
45,South Carolina,freckle,29,0.08,-5.92827586207
45,South Carolina,influenza,29,0.08,-26.5103448276
45,South Carolina,dandruff,28,0.07,8.84428571429
45,South Carolina,gout,28,0.07,-1.39535714286
45,South Carolina,joint pain,27,0.07,-27.89
45,South Carolina,tuberculosis,25,0.07,12.3612
45,South Carolina,anemia,20,0.05,-25.8855
45,South Carolina,hives,20,0.05,3.6505
45,South Carolina,skin cancer,20,0.05,-20.0255
45,South Carolina,syphilis,20,0.05,-9.085
45,South Carolina,bad breath,18,0.05,-43.49
45,South Carolina,scabies,18,0.05,-24.05
45,South Carolina,sciatica,18,0.05,-11.3888888889
45,South Carolina,osteoporosis,17,0.04,0.648823529414
45,South Carolina,smallpox,17,0.04,-7.93058823529
45,South Carolina,cervical cancer,16,0.04,-68.03
45,South Carolina,testicular cancer,16,0.04,0.550624999997
45,South Carolina,ulcers,16,0.04,-43.953125
45,South Carolina,cardiovascular disease,15,0.04,-17.0153333334
45,South Carolina,erectile dysfunction,14,0.04,-27.5992857143
45,South Carolina,hemorrhage,14,0.04,3.21142857143
45,South Carolina,hemorrhoids,14,0.04,-1.75142857143
45,South Carolina,ear infections,13,0.03,-10.1492307692
45,South Carolina,borderline personality disorder,12,0.03,-49.8291666667
45,South Carolina,kidney stone,12,0.03,-2.8875
45,South Carolina,multiple sclerosis,12,0.03,23.6608333333
45,South Carolina,traumatic brain injury,12,0.03,-28.3725
45,South Carolina,carpal tunnel syndrome,11,0.03,-12.5409090909
45,South Carolina,osteoarthritis,11,0.03,23.6345454545
45,South Carolina,preterm birth,11,0.03,2.87636363636
45,South Carolina,psoriasis,11,0.03,-7.54
45,South Carolina,bone cancer,10,0.03,-28.535
45,South Carolina,celiac disease,10,0.03,10.145
45,South Carolina,colorectal cancer,10,0.03,-39.539
45,South Carolina,deafness,10,0.03,-9.627
45,South Carolina,tooth decay,9,0.02,-36.3955555555
45,South Carolina,nail biting,8,0.02,14.7575
45,South Carolina,sunburn,8,0.02,12.59125
45,South Carolina,infectious diseases,7,0.02,24.6871428571
45,South Carolina,polycystic ovary syndrome,7,0.02,13.8
45,South Carolina,conjunctivitis,5,0.01,4.284
45,South Carolina,crohn's disease,4,0.01,-2.14500000003
45,South Carolina,dermatitis,4,0.01,26.54
45,South Carolina,gastroesophageal reflux,4,0.01,-11.4625
45,South Carolina,hypothyroidism,4,0.01,21.8925
45,South Carolina,nephropathy,4,0.01,-1.59
45,South Carolina,obsessive compulsive disorder,4,0.01,-2.4675
45,South Carolina,sclerosis,4,0.01,30.0675
45,South Carolina,bladder cancer,3,0.01,-14.3233333333
45,South Carolina,diabetes mellitus,3,0.01,18.4433333333
45,South Carolina,hiatal hernia,3,0.01,0.0
45,South Carolina,renal failure,3,0.01,-4.76666666667
45,South Carolina,rheumatoid arthritis,3,0.01,-11.8933333333
45,South Carolina,sinusitis,3,0.01,12.04
45,South Carolina,stomach cancer,3,0.01,-76.8166666667
45,South Carolina,anorexia nervosa,2,0.01,0.0
45,South Carolina,asperger syndrome,2,0.01,-7.655
45,South Carolina,bursitis,2,0.01,-20.095
45,South Carolina,cradle cap,2,0.01,-14.63
45,South Carolina,eye problems,2,0.01,-28.1
45,South Carolina,head lice,2,0.01,7.605
45,South Carolina,herniated discs,2,0.01,-1.29
45,South Carolina,irritable bowel syndrome,2,0.01,-47.67
45,South Carolina,juvenile diabetes,2,0.01,43.42
45,South Carolina,muscle pain,2,0.01,41.23
45,South Carolina,penis enlargement,2,0.01,20.095
45,South Carolina,rosacea,2,0.01,-18.06
45,South Carolina,sexually transmitted disease,2,0.01,-32.985
45,South Carolina,tennis elbow,2,0.01,-3.095
45,South Carolina,urinary tract infection,2,0.01,0.0
45,South Carolina,antisocial personality disorder,1,0.0,-87.5
45,South Carolina,bedwetting,1,0.0,0.0
45,South Carolina,benign prostatic hyperplasia,1,0.0,31.82
45,South Carolina,body dysmorphic disorder,1,0.0,-40.19
45,South Carolina,canker sores,1,0.0,-42.15
45,South Carolina,deep vein thrombosis,1,0.0,0.0
45,South Carolina,diverticulitis,1,0.0,0.0
45,South Carolina,gallbladder disease,1,0.0,0.0
45,South Carolina,gallstone,1,0.0,0.0
45,South Carolina,heal pain,1,0.0,-63.29
45,South Carolina,hyperthyroidism,1,0.0,-54.23
45,South Carolina,osteomyelitis,1,0.0,81.26
45,South Carolina,peyronie's disease,1,0.0,0.0
45,South Carolina,post nasal drip,1,0.0,0.0
45,South Carolina,posttraumatic stress,1,0.0,-67.05
45,South Carolina,posttraumatic stress disorder,1,0.0,-67.05
45,South Carolina,reactive attachment disorder,1,0.0,15.31
45,South Carolina,ringworm,1,0.0,0.0
45,South Carolina,sleep disorder,1,0.0,0.0
45,South Carolina,staphylococcus aureus,1,0.0,0.0
45,South Carolina,acute bronchitis,0,0.0,0.0
45,South Carolina,acute respiratory syndrome,0,0.0,0.0
45,South Carolina,altitude sickness,0,0.0,0.0
45,South Carolina,andropause,0,0.0,0.0
45,South Carolina,avoidant personality disorder,0,0.0,0.0
45,South Carolina,bovine spongiform encephalopathy,0,0.0,0.0
45,South Carolina,candidiasis,0,0.0,0.0
45,South Carolina,chronic childhood arthritis,0,0.0,0.0
45,South Carolina,dependent personality disorder,0,0.0,0.0
45,South Carolina,dissociative identity disorder,0,0.0,0.0
45,South Carolina,dysfunctional uterine bleeding,0,0.0,0.0
45,South Carolina,ear problems,0,0.0,0.0
45,South Carolina,edwards syndrome,0,0.0,0.0
45,South Carolina,genitak wart,0,0.0,0.0
45,South Carolina,gloerulonephritis,0,0.0,0.0
45,South Carolina,gum diseases,0,0.0,0.0
45,South Carolina,gynecomastia,0,0.0,0.0
45,South Carolina,heart stroke,0,0.0,0.0
45,South Carolina,herpes simplex,0,0.0,0.0
45,South Carolina,historic personality disorder,0,0.0,0.0
45,South Carolina,hyperglycemia,0,0.0,0.0
45,South Carolina,infectious mononucleosis,0,0.0,0.0
45,South Carolina,iron deficiency anemia,0,0.0,0.0
45,South Carolina,irritable male syndrome,0,0.0,0.0
45,South Carolina,irritant diaper dermatitis,0,0.0,0.0
45,South Carolina,liver tumour,0,0.0,0.0
45,South Carolina,melena,0,0.0,0.0
45,South Carolina,mucus in stool,0,0.0,0.0
45,South Carolina,muocardinal infraction,0,0.0,0.0
45,South Carolina,muscle cramps,0,0.0,0.0
45,South Carolina,muscle fatigue,0,0.0,0.0
45,South Carolina,paranoid personality disorder,0,0.0,0.0
45,South Carolina,peptic ulcer,0,0.0,0.0
45,South Carolina,percasive development disorder,0,0.0,0.0
45,South Carolina,peripheral vascular disease,0,0.0,0.0
